,video,short-term_memorability,nb_short-term_annotations,long-term_memorability,nb_long-term_annotations
1038,8816,0.8581372829273995,34,0.7876961517959958,14
1039,8817,0.8689649718060183,33,0.7497037072014944,10
1040,8818,0.8624394847235899,32,0.8143626864491783,12
1041,8819,0.8551040669291272,34,0.7459049277437457,19
1042,8820,0.8211666968491427,34,0.7174461933485654,10
1043,8821,0.8847019713245331,33,0.7817583953481809,10
1044,8822,0.8631244200185748,32,0.8080133206613512,13
1045,8825,0.8694643191086469,34,0.7858649219556015,11
1046,8826,0.8366687911773518,72,0.7317147587802765,28
1047,8827,0.8800482667651581,33,0.7858222896986921,11
1048,8828,0.819164223547241,33,0.7922119742917283,14
1049,8829,0.8575713600796735,95,0.7572132031639838,12
1050,8830,0.8543757158048001,34,0.7647621082461254,15
1051,8833,0.8540047125405168,57,0.7959368782583025,13
1052,8834,0.8985882022083876,34,0.7961049808619463,14
1053,8835,0.8765241588482221,33,0.7875570770819229,11
1054,8837,0.8505937346620515,47,0.7499763506440121,11
1055,8838,0.833609909704041,35,0.7691290958335565,15
1056,8840,0.8649174519743037,33,0.7844308213154296,13
1057,8842,0.8668166042891572,33,0.7958604285846407,10
1058,8843,0.8963724854826011,56,0.8021986391483439,25
1059,8845,0.8404800615772432,34,0.7173770244975886,14
1060,8846,0.8455265462109942,34,0.7126986383527529,17
1061,8849,0.8193682609102511,33,0.7407475275909857,10
1062,8851,0.8510162580953452,32,0.7745612176868599,9
1063,8852,0.865508861110087,34,0.7254095094869185,11
1064,8853,0.8581483895766252,34,0.7660246330386349,11
1065,8855,0.8248338161153472,32,0.7451066117153388,11
1066,8856,0.8318439134041412,32,0.7665269322971666,10
1067,8858,0.8426250580501046,33,0.7265602845800305,10
1068,8859,0.7914653125533668,32,0.7202309018988114,12
1069,8860,0.8550781626967124,33,0.7881279273510259,12
1070,8861,0.8902708999062955,34,0.8179408387905975,12
1071,8862,0.8576160844254902,33,0.800541520212269,13
1072,8863,0.8995797152758036,35,0.8058260437089424,12
1073,8865,0.816164155646292,32,0.7701646974819664,18
1074,8866,0.8766912786320592,33,0.7727219695901123,10
1075,8868,0.9046437873970193,34,0.777550857117296,10
1076,8869,0.8370606724807386,37,0.7558415362279846,10
1077,8870,0.8258790186175814,32,0.7354778660506054,12
1078,8871,0.8795479452602069,32,0.8000400981499131,12
1079,8872,0.8589031571337988,34,0.7527237527694689,13
1080,8873,0.8347965137433708,34,0.7664626485540661,10
1081,8874,0.8406988400847512,34,0.7582502192908535,12
1082,8875,0.8529846933184514,36,0.7235448984580193,16
1083,8876,0.8830022741431012,33,0.7876970830211748,15
1084,8877,0.8899045048253554,34,0.7960850335370315,10
1085,8878,0.7947681533275843,34,0.7195090546993982,13
1086,8879,0.8736319869693371,45,0.7564633047177943,14
1087,8881,0.8502711041266741,33,0.7530106759377703,11
1088,8883,0.8777522602156509,33,0.7545941268287095,16
1089,8885,0.8935125811752523,33,0.786430339343513,9
1090,8887,0.8888124267667946,34,0.7931678807949039,11
1091,8888,0.8402119114330148,35,0.758730982825606,9
1092,8889,0.8265072609388189,33,0.7692253679703688,10
1093,8890,0.8428104433408806,53,0.7904875679403013,16
1094,8891,0.8348492228976158,33,0.6960384878618324,11
1095,8892,0.8734146290863447,31,0.7629014550543766,12
1096,8893,0.828748924953085,33,0.7583707556646032,10
1097,8894,0.8328551125882317,33,0.7455939129706638,12
1098,8895,0.8460225032045525,34,0.7899205375173304,10
1099,8896,0.8785760433416425,33,0.8198406776701674,13
1100,8897,0.8708230510345377,33,0.7871654507122572,14
1101,8900,0.8808321218876941,34,0.7624512118374592,17
1102,8902,0.8925087701608979,33,0.7653388202950364,12
1103,8903,0.8507150484839394,33,0.7524064145897166,16
1104,8904,0.853114656053348,48,0.7802426426614429,16
1105,8905,0.7993532063442776,33,0.7130701063776702,16
1106,8906,0.8212768992150016,31,0.7781438598346716,12
1107,8907,0.8582548623447952,33,0.7721251381179213,11
1108,8909,0.867368167911541,34,0.7577052123999115,15
1109,8910,0.8707608915261126,31,0.7884860560854853,16
1110,8911,0.8922054582859114,55,0.7764776615409998,16
1111,8912,0.8560076234628277,32,0.7754384916753987,9
1112,8913,0.8274686925825744,67,0.7560946497035133,23
1113,8914,0.8426305808651301,34,0.7440519769199972,11
1114,8915,0.8863655783051552,34,0.7609714115460631,13
1115,8916,0.8855589429542672,34,0.7796811349618207,13
1116,8918,0.7990542014294006,56,0.609671962138548,16
1117,8920,0.8528478673999824,32,0.7450004917285038,14
1118,8923,0.8720809673305846,33,0.7525113108579199,12
1119,8924,0.8725185249888732,33,0.7810836372729754,15
1120,8926,0.8354400726822973,32,0.7745813723261122,13
1121,8928,0.792256277509464,33,0.7087480798277269,12
1122,8929,0.872455200761748,34,0.7567505248294607,10
1123,8930,0.8374379884271863,33,0.7848557331279358,12
1124,8931,0.8719074073015594,33,0.7794061018867378,9
1125,8932,0.8361184705951353,34,0.7631849756662337,9
1126,8933,0.8274481750171696,33,0.7407217505742794,11
1127,8934,0.8318805537321858,33,0.7149290247317963,14
1128,8935,0.8563648601193888,33,0.7694307317541887,11
1129,8937,0.8306962086613809,34,0.7322527730524334,10
1130,8938,0.8393016155887757,42,0.7286761591854396,10
1131,8940,0.8681003724498577,30,0.7375286131458341,13
1132,8942,0.8204940616679584,33,0.7028230673934814,11
1133,8944,0.8412451433615191,33,0.809023689451096,13
1134,8945,0.8913720887298228,33,0.7855535551348041,15
1135,8946,0.8901109402743862,34,0.7687153212523269,18
1136,8948,0.8374713608164982,33,0.7490077579746444,16
1137,8949,0.8689372970635832,35,0.7711299168642836,11
1138,8950,0.8876736790428461,34,0.7849754469894537,10
1139,8952,0.8364042506163455,35,0.7427732087003931,10
1140,8953,0.824466891298305,33,0.7510575135906721,12
1141,8954,0.8324478237259884,35,0.7505282948842333,18
1142,8955,0.8239420983258608,34,0.7406902012249538,12
1143,8956,0.8439563474792524,33,0.7499720472686252,11
1144,8957,0.8590986385194216,34,0.7521737921084537,13
1145,8959,0.7670480651213496,31,0.6855604484104395,20
1146,8960,0.8573348952476563,45,0.7636057073577015,14
1147,8961,0.8609964243432952,34,0.7538505484389116,10
1148,8962,0.8025942779624524,33,0.7287414703698657,11
1149,8963,0.853159612633915,34,0.785457726593476,13
1150,8964,0.8510691714297716,33,0.8008539807609191,10
1151,8965,0.856949496198668,33,0.7879990707517096,12
1152,8967,0.8612583814681307,32,0.7370529976139684,12
1153,8968,0.8799031820650922,32,0.7918836763129248,10
1154,8969,0.8726704185651181,33,0.7661826871195043,13
1155,8970,0.8841740125573017,32,0.7754566122903325,14
1156,8972,0.85666361406403,31,0.766525982253706,14
1157,8973,0.8428959379828079,34,0.7479738412636809,10
1158,8974,0.8885939472297998,35,0.8056134215233579,11
1159,8976,0.8611613005300164,33,0.78857209090416,20
1160,8977,0.840268955056162,35,0.7496365565559774,11
1161,8978,0.8820898427255706,33,0.7566336194395216,12
1162,8979,0.882912744504827,38,0.7923009765435663,11
1163,8980,0.8926597600975554,32,0.7682126555181917,15
1164,8981,0.8706026512937642,33,0.7885822677686942,22
1165,8983,0.892030400578449,34,0.8082555169614758,12
1166,8984,0.8614801129393684,33,0.7722782924618384,17
1167,8985,0.8945584042916402,31,0.789662253445306,10
1168,8986,0.8594479868109627,37,0.790572979403408,10
1169,8987,0.8139689885924066,55,0.7595146824417566,16
1170,8988,0.8823364270985039,33,0.7940509585621736,14
1171,8989,0.882655631685345,33,0.7753398934111965,10
1172,8990,0.8493103392312645,47,0.6544310372972403,11
1173,8992,0.8861680205208039,33,0.815537476829342,11
1174,8994,0.8513563602275565,34,0.7607751897865811,11
1175,8995,0.8789641249632256,33,0.8126181622877207,10
1176,8997,0.87169995078147,32,0.8201052731283175,12
1177,8998,0.8710746300716069,34,0.7503877272756075,13
1178,8999,0.8219704449369705,34,0.7582128321742432,9
1179,9000,0.8660985715221126,55,0.799977652948203,11
1180,9001,0.8523114499819258,34,0.7690568287471191,22
1181,9003,0.852827912636176,33,0.7732056720466035,13
1182,9004,0.8037761686105424,32,0.6949273498257694,10
1183,9005,0.8741652195534612,34,0.7439943874721014,9
1184,9006,0.8703514993487929,50,0.7914811878532698,17
1185,9007,0.7857669515442567,33,0.7227031554394335,10
1186,9008,0.8386427616254886,32,0.7566124196468721,11
1187,9009,0.8803939144078093,34,0.7929242161923051,10
1188,9010,0.8704164737391256,31,0.8160837546819685,10
1189,9011,0.8712825280240452,37,0.7798183027999025,14
1190,9012,0.8502660277035397,31,0.7478977490026173,23
1191,9013,0.8838175450276976,33,0.8028833372782442,13
1192,9014,0.8961347198673716,34,0.7866572300452173,14
1193,9016,0.8625987855244163,33,0.7760856333710238,18
1194,9017,0.8305517498849607,34,0.6988046702001361,23
1195,9018,0.8626319569096544,33,0.7661077271634277,14
1196,9020,0.8946362290391885,39,0.7904650123573314,14
1197,9022,0.8610026645566584,32,0.7913678100595707,9
1198,9025,0.8890777099662173,34,0.7768722358804748,10
1199,9026,0.8913489243992092,33,0.7715663389969312,11
1200,9027,0.9015082574247799,32,0.809012444710453,15
1201,9028,0.8532589744434256,65,0.7496278260411765,14
1202,9031,0.8830183558334268,34,0.8015328517131532,10
1203,9032,0.8879802450746925,34,0.7848969509974575,24
1204,9033,0.8710951695064004,47,0.7628565778800167,10
1205,9034,0.8706589745979018,88,0.7880263844164471,15
1206,9035,0.8117500878329226,33,0.7686129042856886,28
1207,9037,0.8267940751513007,38,0.7434804387577074,14
1208,9038,0.8160211166624977,34,0.6926990228837165,12
1209,9039,0.8638485254992994,34,0.7931081958036853,13
1210,9041,0.8884356004498813,34,0.811679660071943,10
1211,9042,0.8362822279170957,37,0.7469822013960782,11
1212,9044,0.8586400377055612,36,0.7796246740953402,12
1213,9045,0.8181335577970897,32,0.7442161667261281,10
1214,9047,0.8057942291260933,44,0.7213089468440145,10
1215,9048,0.8633637970705277,33,0.7686494858962332,12
1216,9050,0.8901498040175194,59,0.8072434353707224,17
1217,9052,0.8810260026795453,34,0.758819945659148,15
1218,9053,0.8636292404782333,33,0.7717677103527814,11
1219,9055,0.8714283894085977,33,0.7937391083887679,9
1220,9056,0.8275145117564155,30,0.7336355584105589,11
1221,9057,0.8726445374981108,33,0.7600559300941967,15
1222,9058,0.8355915997210629,33,0.7889977306661199,10
1223,9059,0.8020627710644725,32,0.700094774517303,10
1224,9060,0.8703248246377919,34,0.8037771288282245,10
1225,9061,0.8941662436988657,33,0.801901072790437,9
1226,9063,0.8382064571235301,74,0.7785492649085909,25
1227,9064,0.8377386975007775,33,0.7645957217368008,12
1228,9065,0.8888300180152544,33,0.7895142102965886,11
1229,9066,0.7854018314838448,34,0.7007572119821797,9
1230,9067,0.8314119390695222,43,0.7309868140903489,10
1231,9068,0.8771020505472594,70,0.7918087062492241,24
1232,9069,0.829781791588552,34,0.750389448406279,13
1233,9070,0.8383743339750535,34,0.7207030058896915,10
1234,9071,0.8588904370118763,31,0.7680618936644239,19
1235,9072,0.8716986009605666,32,0.7848254868316407,11
1236,9073,0.8493512941247431,34,0.7439442112292385,17
1237,9074,0.8942319234284635,55,0.7812351475525914,10
1238,9075,0.8812580141462056,48,0.7575102011798237,23
1239,9076,0.8492011131900096,32,0.741284873354178,10
1240,9078,0.8184002905992577,34,0.7526354763270546,11
1241,9079,0.8731706741902309,44,0.7988405709073074,11
1242,9082,0.8819464736040086,32,0.8091226754549805,10
1243,9083,0.8859421623784127,33,0.7653770550381276,10
1244,9084,0.869576659937165,34,0.7908494668146014,12
1245,9086,0.871169438550734,33,0.7800083315747458,14
1246,9088,0.8895302816294065,34,0.7816419072983584,10
1247,9089,0.8848795448864171,33,0.8050152231779875,12
1248,9090,0.8896225761869708,34,0.8005505649296788,11
1249,9091,0.8487880100741749,45,0.7413310323254745,10
1250,9092,0.793604709148261,34,0.7340242968287028,13
1251,9093,0.8946414658032716,33,0.8050223043885572,12
1252,9094,0.8803327669555611,35,0.7694973208853816,10
1253,9095,0.8881523467928089,34,0.7824163247586943,10
1254,9096,0.8667283884219931,34,0.8012910474680135,14
1255,9097,0.8906894377437384,33,0.7838156515460953,22
1256,9098,0.9022525711054561,41,0.8071170272574127,11
1257,9100,0.8949793081551118,32,0.7974317538528887,10
1258,9101,0.8676201171205409,33,0.7932807464993389,11
1259,9102,0.8434738367024902,32,0.7585613332310955,12
1260,9103,0.8191531444565482,33,0.7279245559524093,10
1261,9105,0.8631141274154567,36,0.7646637551781811,9
1262,9106,0.8679188630399914,34,0.7597554469995063,16
1263,9107,0.9091689174248154,56,0.7473224179971215,10
1264,9108,0.8212403041426948,33,0.705514634198786,9
1265,9109,0.8416189121075283,32,0.7539200373417874,11
1266,9110,0.8468088165963071,32,0.7635758653522228,13
1267,9112,0.8614628450373487,34,0.8072546900482825,22
1268,9113,0.8179507534813774,40,0.7346150619817859,10
1269,9114,0.885664308334962,33,0.8056275247422688,12
1270,9115,0.8532555833088686,36,0.7832000631571572,13
1271,9116,0.8621998508980148,32,0.7457968876341567,10
1272,9117,0.8611959257044651,33,0.7662884536222908,11
1273,9118,0.8334961037518236,33,0.7797394843710759,10
1274,9119,0.8911108776600141,33,0.7807966631677667,12
1275,9120,0.8416315553822393,46,0.7518222182946165,21
1276,9121,0.8780374563191325,34,0.7909743748132557,13
1277,9123,0.8453235653038714,34,0.7584124671080159,12
1278,9125,0.853536493487447,33,0.7465415584492482,15
1279,9127,0.8213585156395792,33,0.6994989254352667,17
1280,9128,0.8681958956923304,33,0.7854043400302874,11
1281,9130,0.8468883993991957,33,0.7841705098669333,10
1282,9131,0.8893766043425506,33,0.7986391053794203,11
1283,9132,0.8367889904603755,33,0.7511391187683403,10
1284,9133,0.8347557711513818,34,0.7628051356920229,10
1285,9134,0.8462792912500843,34,0.7803520367161821,13
1286,9135,0.8809164077064181,34,0.7868668064446651,13
1287,9137,0.8542531695554919,34,0.7957399874369788,10
1288,9138,0.8880864708352173,33,0.7591347339219126,10
1289,9139,0.8563684217761027,33,0.7608788652883706,11
1290,9140,0.8317543215628789,56,0.7623846323617646,15
1291,9141,0.8870005740789045,59,0.811443790330666,10
1292,9142,0.8454139596614346,92,0.7245659029189858,29
1293,9143,0.8504072310712767,33,0.7850290426966172,10
1294,9145,0.8692028298522426,45,0.7801889409638787,10
1295,9147,0.8374713755827183,32,0.7605754360517211,13
1296,9150,0.8382909392163094,34,0.7537202295851076,12
1297,9151,0.8474568015455758,31,0.7807501182926084,14
1298,9152,0.8959164597366497,33,0.8045489548048648,10
1299,9153,0.8399275198365334,34,0.7571784291164417,17
1300,9155,0.8197006794506995,47,0.7759970366074644,10
1301,9157,0.8450574933983631,34,0.772362844479456,12
1302,9158,0.8580677032297487,34,0.7788515452863342,15
1303,9159,0.8676081337046313,33,0.7958621326985258,18
1304,9160,0.8876877684872903,32,0.7997711661783378,9
1305,9162,0.8347148056744863,34,0.7587988750740278,13
1306,9163,0.8430278671581096,38,0.7617819888734465,12
1307,9165,0.8492525356529316,34,0.7530618656848088,11
1308,9166,0.8818744010579209,37,0.778527596088417,12
1309,9167,0.8074968686610813,80,0.7380537636769718,20
1310,9168,0.8699142117532441,34,0.7772707558180333,10
1311,9169,0.8382809122485867,34,0.7078211095109583,11
1312,9170,0.8737258792865694,33,0.7990920814194448,12
1313,9171,0.8210682529106119,34,0.7602421452082512,10
1314,9172,0.8333317648062031,31,0.7389635598712774,12
1315,9174,0.8172433111389634,34,0.7831573242539948,10
1316,9175,0.85687623156019,33,0.7795457268322676,10
1317,9176,0.8627944196171417,33,0.7862359469244016,13
1318,9177,0.8634710232428837,33,0.7816999277298962,10
1319,9179,0.8472774805162163,34,0.736196996080714,19
1320,9180,0.8480833254586501,34,0.7542400233810951,18
1321,9181,0.8785130451253894,34,0.7903266183639532,15
1322,9183,0.8975799960560705,33,0.7576356084079111,13
1323,9184,0.8188409314404175,31,0.728452640084568,9
1324,9185,0.8536915342340313,34,0.7747944453659223,11
1325,9186,0.8142984446190242,44,0.7150827918292857,11
1326,9187,0.8725928400551173,37,0.7939518749890082,26
1327,9188,0.8753467000775064,34,0.7785386315358264,10
1328,9190,0.8760890819744077,33,0.7955828963615994,10
1329,9191,0.8459352924459754,31,0.7392207910214804,13
1330,9192,0.798768445324183,34,0.7370605661447572,11
1331,9193,0.8771091200334812,36,0.7893358656989797,18
1332,9194,0.8736771808926583,41,0.8045999537351689,11
1333,9197,0.8703870915596745,33,0.7462726278610193,12
1334,9198,0.8728986104896898,34,0.7786179435194712,13
1335,9202,0.8568435208204611,33,0.7578319100536812,13
1336,9203,0.8855077864575615,33,0.7688351419850554,13
1337,9204,0.8837890536127627,34,0.7783815075473626,15
1338,9205,0.8223218938524116,35,0.7544657787381503,14
1339,9206,0.8473309979765111,33,0.7681914237242372,13
1340,9207,0.8667333884848413,33,0.7880838465491606,12
1341,9208,0.8791909712036383,34,0.7589547984843112,12
1342,9209,0.8128674246803466,33,0.7249278745804445,12
1343,9210,0.8935324643841286,37,0.7945960707194359,10
1344,9211,0.8503700788548536,33,0.8125790163835963,12
1345,9212,0.8533239008346126,44,0.8015516601673914,13
1346,9213,0.8573297071834504,68,0.8027050860729514,22
1347,9214,0.8725039092393542,33,0.7889681233102801,10
1348,9215,0.8087261834475247,32,0.7277514873742648,13
1349,9216,0.8734567614987466,32,0.7367266429152054,14
1350,9217,0.7559095988427881,35,0.7072518123571887,21
1351,9218,0.8283452910982132,33,0.7105258138896994,13
1352,9219,0.8530740715364279,33,0.7830339212504053,21
1353,9220,0.8624615497377183,33,0.7841848813326799,11
1354,9221,0.8707199309991468,34,0.7792547200428664,12
1355,9222,0.85599135960344,43,0.8110306288626223,16
1356,9223,0.8324861026321799,33,0.7409979827933691,12
1357,9224,0.853390599906143,34,0.8110522625309449,14
1358,9225,0.8461360173874247,34,0.7532441350992867,13
1359,9226,0.8701958429602069,34,0.7926374336447903,12
1360,9227,0.872955476018075,37,0.8257893470198389,9
1361,9228,0.8174067634850211,33,0.7378266345725586,10
1362,9229,0.8394762019481943,33,0.6857690371299233,15
1363,9230,0.8785529408792729,33,0.7774761671127058,10
1364,9231,0.8424980608449985,47,0.7572460232554623,10
1365,9232,0.8352380710891245,33,0.7569098233477033,12
1366,9234,0.8874332446709388,48,0.8062041556741983,14
1367,9235,0.8694637709022192,32,0.7578372016260865,14
1368,9236,0.8659095538585293,32,0.7434950241408065,20
1369,9239,0.817980765016315,50,0.7432066134396329,15
1370,9240,0.8554411794664984,53,0.7631961155473674,16
1371,9241,0.8728491392767456,34,0.7892851607384452,10
1372,9242,0.8844903948488674,34,0.813494713032487,10
1373,9243,0.8444533600082947,34,0.7534392324701836,14
1374,9245,0.8062056170338696,34,0.7367095730518904,12
1375,9246,0.8871771639149382,34,0.7882142392589173,9
1376,9247,0.8501102782501632,52,0.7944335425859765,11
1377,9248,0.891970171366414,34,0.7904639648162122,13
1378,9249,0.8628087637377483,32,0.7640101217968476,12
1379,9250,0.8242272018053832,31,0.7823804126281496,9
1380,9251,0.877719263336509,32,0.7748191004137042,17
1381,9252,0.8873084017556205,34,0.8112529943029431,10
1382,9253,0.8703533324209727,32,0.7617826583830891,13
1383,9254,0.9021588606355203,34,0.8141323470018323,12
1384,9255,0.8747273878583943,33,0.7708259748577083,11
1385,9256,0.8536048642296261,33,0.7345068726277786,10
1386,9257,0.8408210789638257,41,0.7578514220740277,12
1387,9258,0.8000093105421976,52,0.6758656208925148,13
1388,9259,0.8378537659124028,33,0.7192274283970415,15
1389,9260,0.8515422146340674,33,0.7606867120858241,10
1390,9261,0.9032079098558223,33,0.7988334212117238,15
1391,9262,0.8690039536881623,47,0.789264043956599,16
1392,9263,0.8598239122199952,33,0.7832846217959727,13
1393,9266,0.8959651873451778,35,0.7774007006434365,11
1394,9268,0.8949761357301578,32,0.8163088812700813,17
1395,9269,0.8610814968048196,33,0.7535098742431036,9
1396,9270,0.8375090956648625,33,0.7865128521628124,18
1397,9271,0.8710533670880573,34,0.7917313345174569,14
1398,9273,0.8745681275565348,47,0.8073733210014479,13
1399,9275,0.8576772533489851,34,0.7717156633497738,15
1400,9276,0.8756903210368593,33,0.774852112864844,10
1401,9277,0.8643387389462637,33,0.7872191132481026,9
1402,9278,0.871011329702667,34,0.788978911159198,11
1403,9280,0.8806766327753682,34,0.799678290787828,12
1404,9282,0.841677676633463,35,0.7550163128978403,14
1405,9283,0.8872933046114909,37,0.7620815875106386,13
1406,9284,0.828944681289399,32,0.7420939799326874,13
1407,9288,0.8633841938466956,34,0.7847526309393678,16
1408,9289,0.8810582032941243,34,0.8227001703277824,10
1409,9290,0.8442349465220912,32,0.7389902620914423,12
1410,9291,0.8330687614439075,57,0.7479561704296506,24
1411,9292,0.8600305215184447,34,0.7843058738224228,9
1412,9293,0.8079883106652972,34,0.7512744948928421,12
1413,9294,0.8568498494061221,34,0.7722114863084814,10
1414,9295,0.8311208274866176,34,0.7268906752702794,10
1415,9296,0.8531179760360104,32,0.7659471964339071,18
1416,9297,0.8697381279388445,32,0.7425389047790188,18
1417,9298,0.8623014559064915,48,0.7773486069431903,11
1418,9299,0.8509757526357585,35,0.7633826224403512,13
1419,9300,0.8743651857514246,33,0.7865104545793404,12
1420,9301,0.8625382177437005,34,0.7532770224303278,14
1421,9302,0.85142851673973,34,0.7860024804498964,17
1422,9303,0.8621960889804535,58,0.7924026525327719,16
1423,9304,0.8786909403695748,32,0.7820479391465122,16
1424,9305,0.8328587414804637,34,0.7696394155543375,12
1425,9307,0.8741871089448923,34,0.7874298415255648,14
1426,9309,0.8718698452114347,33,0.7964565668637941,11
1427,9310,0.8436143108184299,38,0.7843060438215065,12
1428,9311,0.8443847068410018,33,0.7819177241226252,12
1429,9312,0.8836202509463523,34,0.7841046166062704,12
1430,9313,0.8749808242361048,34,0.8006793271484014,10
1431,9315,0.9037670556768856,32,0.7953937951047063,13
1432,9316,0.822516354159644,32,0.7364802360283172,15
1433,9317,0.8337323936668626,54,0.7639896205883421,16
1434,9318,0.8529280876747699,54,0.8035408655111204,13
1435,9319,0.8867243628879155,34,0.7893709995579882,10
1436,9321,0.8795136474112987,32,0.7444666270657236,10
1437,9322,0.8924862651521139,33,0.7733675670985571,10
1438,9323,0.8082745373627566,32,0.7289851809735126,12
1439,9324,0.8242410768821133,42,0.7331290983521326,9
1440,9327,0.8881091058820564,48,0.7848593812034443,12
1441,9328,0.877705337570296,33,0.8117361262434546,11
1442,9329,0.8651263944978171,34,0.7638776308988711,11
1443,9330,0.816555545024294,33,0.7419417583503253,10
1444,9331,0.8343792281011942,34,0.74749801580696,11
1445,9333,0.8943197902410914,34,0.834888203770048,11
1446,9334,0.8288029773838025,82,0.7153365543936707,15
1447,9335,0.8673990152987318,33,0.8031575548049463,10
1448,9337,0.8047955978247163,58,0.7410143506733627,11
1449,9339,0.87543128572676,33,0.7601431746851572,12
1450,9341,0.8716075939080851,38,0.7804711187339638,11
1451,9342,0.8608002496171743,34,0.7726360191491803,21
1452,9343,0.8510972254458559,34,0.7765550056788264,13
1453,9344,0.8404179871926453,34,0.760188200316809,10
1454,9345,0.8648062213080719,34,0.7793938152217508,15
1455,9347,0.8159371704836954,32,0.7194822918940459,13
1456,9348,0.8857705241269879,34,0.8012510252919756,10
1457,9349,0.8324324527813521,35,0.7283558379347511,11
1458,9350,0.8874899014957556,33,0.7856174379254616,12
1459,9353,0.8521830364403123,33,0.7689328936111883,12
1460,9354,0.8605370530186192,33,0.7270542212326162,13
1461,9356,0.8852720625697063,33,0.7915773318161068,15
1462,9357,0.8925731253711866,34,0.7891284367340379,10
1463,9358,0.8719504964192193,32,0.8276716379310579,10
1464,9359,0.8863013834047097,40,0.7722160618791372,12
1465,9360,0.8671855689858893,33,0.7711885957459875,11
1466,9361,0.8697345071193601,55,0.7879658602341694,20
1467,9362,0.8721337559509832,35,0.7648781382624827,10
1468,9365,0.8977886094466843,60,0.7658837141293136,15
1469,9366,0.8120212556357159,33,0.7260568478516449,10
1470,9367,0.8720855203373872,45,0.7763781493988534,11
1471,9368,0.8421913351441774,31,0.7618101403348246,15
1472,9369,0.8845477721140986,45,0.7859769772539935,16
1473,9370,0.8724847718006415,34,0.7721605813543193,14
1474,9371,0.8942610698378538,44,0.7926256681900938,9
1475,9372,0.89854857542525,33,0.7967585470408314,10
1476,9373,0.8287390184353136,35,0.7286031928871021,9
1477,9374,0.8664067572583698,32,0.76630643055275,14
1478,9375,0.8312856762610881,32,0.7326273557482177,9
1479,9376,0.867618251561732,34,0.7639424306097384,14
1480,9377,0.8997224383546072,34,0.8196390263400731,15
1481,9379,0.8759495166794445,34,0.8019591365393308,11
1482,9380,0.8039912021724349,43,0.7244122481324268,10
1483,9381,0.8513674484638868,33,0.7734883367964209,11
1484,9382,0.8942088413186454,47,0.807111954172917,10
1485,9385,0.868029609248054,33,0.7681504874526707,13
1486,9386,0.8226608761755033,33,0.6806708102723182,11
1487,9387,0.8800411696671132,33,0.7793933875572908,10
1488,9388,0.8843796961618338,33,0.7954457145340748,14
1489,9389,0.8646275725482176,33,0.7493404733797607,20
1490,9390,0.8402097068407696,34,0.7790530636548724,11
1491,9391,0.8758172645712133,33,0.7789049302264037,10
1492,9392,0.8503081769828024,33,0.7879659257506852,10
1493,9393,0.8331908269355415,32,0.6934185460267422,10
1494,9394,0.8872032802708171,32,0.7949126351268794,12
1495,9395,0.8460870351167866,33,0.7673635185004224,10
1496,9396,0.8413112784908644,34,0.7264093634665707,10
1497,9397,0.8176953086811957,32,0.701372593089152,19
1498,9398,0.8875963819646947,55,0.7892907177917781,11
1499,9399,0.8879903391152544,41,0.791020955352887,15
1500,9400,0.8845464271044908,47,0.775481291307486,10
1501,9402,0.8771517465889576,33,0.8019764381347505,15
1502,9403,0.8063377548896119,33,0.7430656663916196,12
1503,9404,0.8768797203298883,33,0.7858190386157543,10
1504,9405,0.8830447098708619,32,0.7699643537675104,12
1505,9406,0.8214641446134234,32,0.7433644448555321,10
1506,9407,0.886721964248952,46,0.8121123507385264,13
1507,9408,0.8663563154617008,33,0.7712551928763882,10
1508,9409,0.8520128201928027,32,0.7530103656906195,14
1509,9412,0.8843942120050791,74,0.7905249330477946,20
1510,9414,0.8812703543570892,33,0.7445493605865318,9
1511,9415,0.884881291914746,58,0.8097810150084992,24
1512,9416,0.8893591787706331,33,0.7992022139398984,11
1513,9417,0.8494854932189511,33,0.7921443458496743,12
1514,9419,0.887334867688074,33,0.8149326217675953,18
1515,9420,0.8337804260437481,33,0.7641097814926744,17
1516,9421,0.853593176031093,33,0.7966286394297569,11
1517,9422,0.8524312912043022,33,0.7960542272777049,10
1518,9423,0.8634702414104091,41,0.7746608029429016,15
1519,9424,0.8818917773846012,41,0.7891143773089164,10
1520,9425,0.8209925369289163,42,0.7416777371182313,14
1521,9426,0.875420787248488,60,0.8035943694070443,19
1522,9427,0.8048005899277817,32,0.7509864318397486,11
1523,9428,0.8262145906229342,35,0.6884900716584734,14
1524,9430,0.9011218628091953,34,0.821528799362981,12
1525,9431,0.8498787877286645,34,0.799351097958364,10
1526,9432,0.8566254215975014,34,0.7537138907518818,15
1527,9433,0.8409845816411725,33,0.7863143931815227,15
1528,9434,0.8485840728613486,33,0.7528577174368667,15
1529,9435,0.8679394808890775,32,0.7723411877691506,12
1530,9437,0.852604233529671,34,0.7597740373400333,10
1531,9438,0.8672021995724651,32,0.7822385749421514,9
1532,9439,0.8659810480157,33,0.7438088319213592,11
1533,9440,0.8347627032169739,64,0.7425594601162832,17
1534,9441,0.8405772284674571,34,0.7336680913993,9
1535,9443,0.8811492183038471,32,0.782382714867914,12
1536,9445,0.8765416690069325,33,0.7748642354935311,15
1537,9446,0.868223292641943,54,0.800812923681017,13
1538,9448,0.8467839171626668,43,0.7821461939515394,16
